title,play_0,reward_0,regret_0,exploration_0,play_1,reward_1,regret_1,exploration_1
SoftMax×SoftMax_0.0_1.0_PG_WP,1.0,-0.38295456996427074,0.8,1.0,0.0,1.7883628283592876,0.8,1.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,-2.09016876038879,0.8,1.0,1.0,-0.7713946046532607,0.8,1.0
SoftMax×SoftMax_0.0_1.0_PG_WP,2.0,0.6262701044564194,0.0,1.0,2.0,-0.0811308535594113,0.0,1.0
SoftMax×SoftMax_0.0_1.0_PG_WP,2.0,-0.9738551286275947,1.0,0.0,0.0,0.7312278997354918,1.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,2.0,0.2969337786745467,1.0,0.0,0.0,0.27896000374323665,1.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,2.0,0.6123798298672687,1.0,0.0,0.0,-0.22027600459568264,1.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,2.0,-1.0731476613469295,1.0,0.0,0.0,1.5970541648927967,1.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,1.395793001247914,0.0,1.0,0.0,-0.659963486317048,0.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,3.684171806255893,0.0,1.0,0.0,0.2048038049223876,0.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,0.6196671723539899,0.0,0.0,0.0,1.493169217273715,0.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,2.0,1.2056148936912638,1.0,1.0,0.0,1.3944808726905518,1.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,1.0,1.6266539095046872,0.8,1.0,0.0,0.9333974264562672,0.8,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,0.24951009774768085,0.0,0.0,0.0,0.5013118939642086,0.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,1.0,0.26847262358712976,0.8,1.0,0.0,0.4099494479265165,0.8,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,1.0,-0.3120775446783312,0.8,1.0,2.0,1.7127710019148308,0.8,1.0
SoftMax×SoftMax_0.0_1.0_PG_WP,1.0,-2.453661445002221,0.8,1.0,2.0,-1.0632683540488426,0.8,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,0.2227440154618373,0.0,0.0,0.0,1.0922649117582086,0.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,-0.5579206803454506,0.0,0.0,0.0,0.6214012150833185,0.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,2.0,0.8701935410418663,1.0,1.0,0.0,-0.183609821748289,1.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,2.167751180041006,0.0,0.0,0.0,1.7332452376619705,0.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,1.3711319772303447,0.0,0.0,0.0,0.8437900067599128,0.0,0.0
SoftMax×SoftMax_0.0_1.0_PG_WP,0.0,2.549694318532251,0.0,0.0,0.0,2.098636239200805,0.0,0.0
