title,play_0,reward_0,regret_0,exploration_0,play_1,reward_1,regret_1,exploration_1
SoftMax×UCB_0.0_1.0_PG_WP,0.0,1.1495090855268777,1.0,1.0,2.0,1.4058605207371362,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,1.3514904108378283,0.8,1.0,1.0,-0.22271807268025756,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.03456379624782921,0.8,1.0,0.0,-2.4232871099310938,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,-0.028794789998360677,1.0,1.0,2.0,-0.9154610333860402,1.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,1.3926898720518963,0.19999999999999996,1.0,1.0,1.4864334533479289,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.23201156787160462,0.8,0.0,1.0,-0.6146071255183683,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.33050602654211614,0.0,0.0,2.0,2.4440610671191165,0.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,1.9207623928878252,0.0,1.0,2.0,2.2262254135148805,0.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,-2.5097379951193624,1.0,1.0,2.0,-0.03536043190735111,1.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-0.2316732758668376,0.0,0.0,2.0,0.6135583615110867,0.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-1.060860716001577,0.8,0.0,1.0,-1.4833618201903422,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.35644873761723234,0.8,0.0,2.0,0.021589034817487696,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.1462099059723726,0.8,0.0,2.0,0.2494640722644879,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-0.6122570224582902,1.0,0.0,0.0,-0.5183611459924473,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.76354912501463,0.8,0.0,2.0,0.45935285478284926,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.8734019086730432,0.0,0.0,2.0,-0.07542008678467749,0.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-0.11126179418166843,0.8,0.0,1.0,-0.04140728749265818,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,1.0955586475738937,0.8,1.0,2.0,-0.14731807894762106,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-0.44626462780234705,1.0,1.0,0.0,0.37223735693395377,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-0.4953183612724,1.0,1.0,0.0,-0.04884843952407115,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.5043169618442301,0.8,1.0,1.0,2.1858344821096827,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,1.2601103947680332,0.19999999999999996,0.0,1.0,-0.29273741377327744,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.31537920511572826,0.19999999999999996,0.0,1.0,0.2256541193787106,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.7830181296856698,0.8,0.0,2.0,-0.6689867584834388,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-1.265241607331876,0.8,0.0,0.0,0.320347278507792,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.20469129391016289,0.8,1.0,1.0,-0.5216509884859029,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.6397997277864449,0.8,0.0,2.0,0.08211557363775812,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,1.7958253705450071,0.8,0.0,0.0,0.8624845535633514,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,1.1267637412958647,0.0,1.0,0.0,2.4289728966304525,0.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.7861387158084046,0.8,0.0,0.0,2.0670713177170925,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.7869999918139722,1.0,1.0,0.0,0.890635133417003,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.3665377975286943,1.0,1.0,0.0,0.2698253916999962,1.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.5841801472665986,0.8,0.0,0.0,1.183236953150001,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,0.2307173492003909,0.0,1.0,0.0,-0.07251953839895542,0.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,-0.3946610968907325,0.0,1.0,0.0,-0.21154046661920178,0.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.005387418546666106,0.8,0.0,2.0,-0.42634526091750463,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.26257864382851825,0.19999999999999996,0.0,1.0,1.2978573933806445,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,1.3866178373223863,0.19999999999999996,0.0,1.0,0.4136286515584263,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.8660920618542001,0.8,0.0,0.0,2.3384989592378718,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.04747731883259704,0.8,0.0,0.0,-1.2215229162985008,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-1.1636606166491856,0.8,1.0,1.0,-0.802995611097479,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,2.75034338932415,0.8,0.0,2.0,2.0562756415709202,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,1.7184827995453893,0.0,1.0,2.0,1.9990321797609014,0.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,2.1044715478337053,0.8,0.0,2.0,-0.4107011723152087,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.7220073315790756,0.8,0.0,2.0,-0.24723572588970866,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-0.9820131744774833,1.0,1.0,0.0,-0.08642581156134883,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-1.4477721338173801,0.8,0.0,2.0,-0.8378718356030497,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-2.4260053161252277,0.8,0.0,0.0,-0.16326156504617223,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.485430867414283,0.19999999999999996,0.0,1.0,-0.431885630973718,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.5178871209542086,0.8,0.0,0.0,0.9079356635310434,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-2.537637826130576,1.0,1.0,0.0,1.3663651274438393,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-1.5707286855877285,0.8,0.0,0.0,1.9100689025609097,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.41752447695064965,0.8,0.0,0.0,1.6190171347249875,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.38030840617739875,0.8,0.0,0.0,-0.9265132939718008,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.04968134198008725,0.8,0.0,2.0,-2.812941368696559,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.13353797798382472,0.19999999999999996,0.0,1.0,-1.9926062507702424,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.31603239127316674,1.0,1.0,0.0,-0.2146988631809007,1.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-2.491601766493366,0.8,0.0,0.0,-2.5897585209934704,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,1.8269312856810418,0.8,0.0,2.0,-1.001651012555671,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.2017230264353661,0.19999999999999996,0.0,1.0,1.893495981762908,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,0.4324607163783947,0.8,1.0,1.0,-0.9517082537205783,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,1.3505793733469773,0.0,1.0,0.0,1.508830844837397,0.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.186969781609719,1.0,1.0,0.0,-1.6123582942950114,1.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,1.569685927598512,0.8,1.0,1.0,-0.12357385545230143,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,0.32115753678455505,1.0,1.0,2.0,2.187754715396598,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,1.3864965211782565,1.0,1.0,2.0,0.4470115240728356,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,0.24930956638888957,1.0,0.0,2.0,1.2552785048950303,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.07646273747636925,0.8,1.0,2.0,0.48851813594133137,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,-0.47349274373668254,1.0,0.0,2.0,-1.4336110510400655,1.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-2.431584249135456,1.0,1.0,0.0,-0.24399013293416508,1.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,-0.30990947673075203,0.8,0.0,1.0,0.5443257642070418,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.2086791544477824,0.19999999999999996,0.0,1.0,0.40321641528307933,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.8338321447104925,0.19999999999999996,0.0,1.0,-0.5524006313105794,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.45156708915864274,0.8,0.0,2.0,-0.1417508079766721,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,0.5553935274298367,1.0,1.0,0.0,1.1149497287628654,1.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.9566351432084226,0.8,0.0,0.0,0.5104508868275062,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,-0.2721050092412056,0.0,1.0,0.0,1.672908395363824,0.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,1.1242215419632013,0.8,0.0,0.0,1.2564373996485538,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,1.2524450475149504,0.8,0.0,0.0,-2.380147097549802,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,0.10635275875218596,0.8,0.0,2.0,1.061328623318971,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,-1.2926800335251851,1.0,1.0,2.0,0.1139146096224072,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,-0.03245021297819583,1.0,1.0,2.0,0.6083512001757322,1.0,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,1.2954452175527669,0.8,1.0,1.0,1.267095340711491,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,0.08650578242449836,0.8,1.0,1.0,-0.09791500760075311,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.32826355672416335,0.8,0.0,2.0,1.7533209547058208,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,0.0,1.3978595304713721,1.0,1.0,2.0,-0.16974653600830425,1.0,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,1.6519262166678563,0.8,0.0,2.0,-0.8580835680339753,0.8,0.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.37758108242534116,0.19999999999999996,0.0,1.0,1.3825232086880066,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,1.0,-0.13434779986846646,0.19999999999999996,0.0,1.0,2.668182216982789,0.19999999999999996,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,-0.5690368108649673,0.8,1.0,1.0,-0.193738055419018,0.8,1.0
SoftMax×UCB_0.0_1.0_PG_WP,2.0,2.5156983753631987,0.8,1.0,1.0,-1.4930392577396567,0.8,1.0
