title,play_0,reward_0,regret_0,exploration_0,play_1,reward_1,regret_1,exploration_1
SoftMax×TS_0.0_1.0_PG_WP,1.0,0.19979248533378002,0.8,1.0,2.0,0.31763510645933535,0.8,1.0
SoftMax×TS_0.0_1.0_PG_WP,0.0,0.5911272600361449,0.8,1.0,1.0,1.1757668848293694,0.8,1.0
SoftMax×TS_0.0_1.0_PG_WP,2.0,1.0601229892083106,1.0,1.0,0.0,-0.7385692341972816,1.0,1.0
SoftMax×TS_0.0_1.0_PG_WP,2.0,0.550339269890991,0.0,0.0,2.0,0.5034835731081673,0.0,1.0
SoftMax×TS_0.0_1.0_PG_WP,0.0,-0.9439742068061737,1.0,1.0,2.0,0.2445330428399706,1.0,1.0
SoftMax×TS_0.0_1.0_PG_WP,1.0,1.0942996457961178,0.8,1.0,0.0,-0.5263716936833951,0.8,1.0
SoftMax×TS_0.0_1.0_PG_WP,1.0,2.63653219065933,0.19999999999999996,1.0,1.0,0.211877478298087,0.19999999999999996,0.0
SoftMax×TS_0.0_1.0_PG_WP,1.0,0.8160297697525519,0.19999999999999996,0.0,1.0,-0.4000323126050338,0.19999999999999996,0.0
SoftMax×TS_0.0_1.0_PG_WP,2.0,2.8959131239360554,0.0,1.0,2.0,0.13522052741600277,0.0,0.0
SoftMax×TS_0.0_1.0_PG_WP,2.0,-0.45076061280056584,0.8,0.0,1.0,1.1880833832118323,0.8,0.0
SoftMax×TS_0.0_1.0_PG_WP,1.0,0.6042830583706065,0.19999999999999996,0.0,1.0,-0.1086572381087243,0.19999999999999996,0.0
SoftMax×TS_0.0_1.0_PG_WP,1.0,0.16924384776017995,0.8,0.0,2.0,0.17129034356790052,0.8,1.0
SoftMax×TS_0.0_1.0_PG_WP,2.0,0.38985707058084157,1.0,0.0,0.0,-1.6312406428636448,1.0,1.0
SoftMax×TS_0.0_1.0_PG_WP,2.0,0.34792821158523307,0.8,1.0,1.0,0.9238465856532088,0.8,0.0
SoftMax×TS_0.0_1.0_PG_WP,1.0,1.4053127134388168,0.19999999999999996,0.0,1.0,0.2531562481341557,0.19999999999999996,0.0
