title,play_0,reward_0,regret_0,exploration_0,play_1,reward_1,regret_1,exploration_1
SoftMax×TS_0.0_0.1_PG_WP,0.0,-0.35606666063347525,1.0,1.0,2.0,0.42168349916849995,1.0,1.0
SoftMax×TS_0.0_0.1_PG_WP,1.0,0.0716205431238125,0.8,1.0,0.0,-0.12189086009283806,0.8,1.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,0.6677501115525155,0.8,1.0,1.0,-0.18053827890619895,0.8,1.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,0.7830998804991627,0.0,0.0,2.0,0.8392295652585575,0.0,0.0
SoftMax×TS_0.0_0.1_PG_WP,0.0,1.0613445018628764,0.0,1.0,0.0,0.5011420332570754,0.0,1.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,0.11436368966578524,0.8,0.0,1.0,-0.17826081168380759,0.8,1.0
SoftMax×TS_0.0_0.1_PG_WP,0.0,0.7161549232640714,0.0,1.0,0.0,0.7253464308665512,0.0,1.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,0.4031530162838626,0.0,0.0,2.0,1.1365111636456442,0.0,0.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,0.8318953101325859,0.0,0.0,2.0,0.8876296293244417,0.0,0.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,1.276194126015265,0.0,0.0,2.0,0.710004454539777,0.0,0.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,0.7278946802537547,0.0,0.0,2.0,0.7169098795458176,0.0,0.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,0.9363875401354618,0.0,0.0,2.0,0.9132542474801048,0.0,0.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,1.1964176468513334,0.0,0.0,2.0,1.1298889622214996,0.0,0.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,0.8116143776855348,0.0,0.0,2.0,1.411552422634496,0.0,0.0
SoftMax×TS_0.0_0.1_PG_WP,2.0,1.580943707470772,0.0,0.0,2.0,0.7299336735229058,0.0,0.0
SoftMax×TS_0.0_0.1_PG_WP,0.0,0.20481942376058757,1.0,1.0,2.0,0.32989733692791334,1.0,0.0
